Date.and.Time..UTC.,Receiver,Transmitter,Transmitter.Name,Transmitter.Serial,Sensor.Value,Sensor Unit,Station.Name,Latitude,Longitude
2011-01-28 00:30:42,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 00:35:03,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 00:35:55,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 00:37:49,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 00:39:00,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 00:41:18,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 00:42:31,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 00:43:39,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 00:44:36,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 00:45:42,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 00:49:46,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 00:50:57,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 00:51:59,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 04:52:53,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 04:55:10,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 04:56:02,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 04:56:56,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 04:57:56,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 04:59:07,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 05:00:10,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 05:01:27,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 05:02:43,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 05:03:55,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 05:05:02,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 05:05:55,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 05:06:54,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 05:08:02,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 05:09:00,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 05:10:07,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 05:11:02,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 05:12:02,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 05:13:14,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 05:39:23,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 05:42:26,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 05:45:42,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 05:46:31,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 05:47:21,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 05:48:12,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 05:49:06,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 05:50:05,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 05:51:14,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 05:52:13,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 05:54:20,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 06:04:58,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-28 06:06:56,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-28 06:12:04,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-28 06:12:54,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-28 06:14:35,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-28 06:23:30,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-28 06:25:38,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-28 06:27:48,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-28 06:46:06,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 06:53:33,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 07:02:15,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-28 07:06:24,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 07:14:50,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 07:19:26,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 07:25:50,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 07:40:07,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 07:44:12,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 07:45:08,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 07:46:12,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 07:47:31,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 07:48:49,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 07:50:07,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 07:51:24,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 07:52:40,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 07:53:53,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 07:55:00,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 07:55:55,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 07:56:57,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 07:58:11,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 07:59:21,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 08:00:21,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 08:01:33,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 08:03:28,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 08:11:40,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 08:15:19,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 08:25:17,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 08:26:12,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 08:27:13,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 09:11:23,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 09:17:10,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 09:20:05,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 09:21:53,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 09:25:24,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 09:26:31,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 09:29:39,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 09:30:47,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 09:31:43,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 09:32:46,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 09:34:03,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 09:35:19,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 09:38:33,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 09:39:33,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 09:40:44,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 09:41:48,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 09:42:37,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 09:43:27,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 09:44:17,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 09:45:08,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 09:46:02,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 09:48:10,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 09:49:08,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 09:52:22,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 10:07:20,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-28 10:10:26,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 10:22:45,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 10:30:22,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 10:34:57,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 10:50:41,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 10:58:50,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 10:59:58,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 11:03:47,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 11:07:06,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 11:17:06,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 11:27:25,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 11:30:54,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 11:32:12,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 11:52:16,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 11:53:28,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 11:59:57,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 12:03:01,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 12:04:40,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 12:06:20,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-28 17:23:36,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-28 17:48:29,VR2W-104913,A69-1303-63640,Bruce,11237938,,,E3,-19.2635,146.90357
2011-01-29 03:20:53,VR2W-104913,A69-1303-63640,Bruce,11237938,,,E3,-19.2635,146.90357
2011-01-29 04:50:36,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 05:00:56,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 05:03:16,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 05:04:32,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 05:05:45,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 05:06:52,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 05:08:51,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 05:11:21,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 05:12:29,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 05:13:28,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 05:20:44,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 05:21:37,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 05:23:41,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 05:24:34,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 05:25:31,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 05:26:38,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 05:30:38,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 05:31:48,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 05:35:03,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 05:47:36,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 06:22:51,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 06:24:57,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 06:26:05,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 06:28:03,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 06:29:20,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 06:30:34,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 06:31:44,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 06:32:46,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 06:35:08,VR2-5052,A69-1303-63640,Bruce,11237938,,,E18,-19.27705,146.90302
2011-01-29 07:44:08,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-29 07:46:23,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-29 07:47:41,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-29 07:50:15,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-29 07:52:39,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-29 08:04:59,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-29 08:06:03,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-29 08:06:53,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-29 08:07:43,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-29 08:08:36,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-29 08:09:32,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-29 08:10:36,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-29 08:11:55,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-29 08:13:13,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-29 08:14:32,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-29 08:15:50,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-29 08:17:07,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-29 08:18:22,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-29 08:20:39,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-29 08:22:25,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-30 18:19:24,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-30 18:40:11,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-31 12:38:16,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-31 12:39:14,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-31 12:40:22,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-31 12:41:19,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-31 12:46:02,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-31 12:48:24,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-31 13:16:34,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-31 15:08:16,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-31 15:10:46,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-02-01 11:41:57,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-02-01 11:43:46,VR2W-104912,A69-1303-63640,Bruce,11237938,,,E2,-19.27527,146.88943
2011-01-22 11:58:02,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 12:01:40,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 12:02:53,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 12:04:03,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 12:19:05,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 12:23:14,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 12:24:16,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 12:25:31,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 12:27:48,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 12:28:38,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 12:31:28,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 12:32:43,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 12:35:53,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 12:37:48,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 12:41:00,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 12:45:59,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 12:47:47,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 12:51:25,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 14:46:54,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 14:48:06,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 14:50:57,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 14:51:56,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 14:55:13,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 14:56:13,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 14:57:25,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 14:58:29,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 14:59:18,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 15:00:07,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 15:00:58,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 15:01:50,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 15:02:44,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 15:03:45,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 15:06:02,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-22 15:06:53,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-23 10:41:32,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-23 10:46:19,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-23 10:47:32,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-23 10:51:47,VR2W-104197,A69-1303-63643,Colin,120985,,,E1,-19.2893,146.87712
2011-01-23 13:37:53,VR2W-104201,A69-1303-63643,Colin,120985,,,E19,-19.29675,146.8871
2011-01-23 13:45:27,VR2W-104201,A69-1303-63643,Colin,120985,,,E19,-19.29675,146.8871
2011-01-23 13:51:10,VR2W-104201,A69-1303-63643,Colin,120985,,,E19,-19.29675,146.8871
2011-01-23 13:54:41,VR2W-104201,A69-1303-63643,Colin,120985,,,E19,-19.29675,146.8871
2011-01-23 13:58:13,VR2W-104201,A69-1303-63643,Colin,120985,,,E19,-19.29675,146.8871
2011-01-23 14:01:00,VR2W-104201,A69-1303-63643,Colin,120985,,,E19,-19.29675,146.8871
2011-01-23 14:07:23,VR2W-104201,A69-1303-63643,Colin,120985,,,E19,-19.29675,146.8871
2011-01-23 14:11:15,VR2W-104201,A69-1303-63643,Colin,120985,,,E19,-19.29675,146.8871
2011-01-23 14:12:15,VR2W-104201,A69-1303-63643,Colin,120985,,,E19,-19.29675,146.8871
2011-01-23 14:15:49,VR2W-104201,A69-1303-63643,Colin,120985,,,E19,-19.29675,146.8871
2011-01-23 14:17:08,VR2W-104201,A69-1303-63643,Colin,120985,,,E19,-19.29675,146.8871
2011-01-23 14:19:44,VR2W-104201,A69-1303-63643,Colin,120985,,,E19,-19.29675,146.8871
2011-01-23 14:21:02,VR2W-104201,A69-1303-63643,Colin,120985,,,E19,-19.29675,146.8871
2011-01-23 14:22:18,VR2W-104201,A69-1303-63643,Colin,120985,,,E19,-19.29675,146.8871
2011-01-23 14:23:32,VR2W-104201,A69-1303-63643,Colin,120985,,,E19,-19.29675,146.8871
2011-01-23 14:24:41,VR2W-104201,A69-1303-63643,Colin,120985,,,E19,-19.29675,146.8871
2011-01-23 14:25:39,VR2W-104201,A69-1303-63643,Colin,120985,,,E19,-19.29675,146.8871
2011-01-23 14:26:48,VR2W-104201,A69-1303-63643,Colin,120985,,,E19,-19.29675,146.8871
2011-01-23 14:27:47,VR2W-104201,A69-1303-63643,Colin,120985,,,E19,-19.29675,146.8871
2011-01-23 14:28:56,VR2W-104201,A69-1303-63643,Colin,120985,,,E19,-19.29675,146.8871
2011-01-23 14:31:06,VR2W-104201,A69-1303-63643,Colin,120985,,,E19,-19.29675,146.8871
2011-01-23 14:32:07,VR2W-104201,A69-1303-63643,Colin,120985,,,E19,-19.29675,146.8871
2011-01-23 14:33:20,VR2W-104201,A69-1303-63643,Colin,120985,,,E19,-19.29675,146.8871
2011-01-23 14:35:24,VR2W-104201,A69-1303-63643,Colin,120985,,,E19,-19.29675,146.8871
2011-01-23 14:36:29,VR2W-104201,A69-1303-63643,Colin,120985,,,E19,-19.29675,146.8871
2011-01-23 14:37:19,VR2W-104201,A69-1303-63643,Colin,120985,,,E19,-19.29675,146.8871
2011-01-23 14:38:10,VR2W-104201,A69-1303-63643,Colin,120985,,,E19,-19.29675,146.8871
2011-01-23 14:39:04,VR2W-104201,A69-1303-63643,Colin,120985,,,E19,-19.29675,146.8871
